,relationship_precision,relationship_recall,relationship_quality,grouping_precision,grouping_recall,grouping_quality,global_precision,global_recall,global_quality,desc,matching,alignment,rank_top_k,min_keypoints,max_queuesize,min_area,same_class
160,0.9577716727886055,0.6804466121286076,0.7956357170982132,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_LMEDS,100,20,500,0.05,True
161,0.9658385770867318,0.6808105608862131,0.7986559956560263,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_MAGSAC,100,5,500,0.05,True
162,0.9865943007280811,0.506797169123834,0.6696210722728723,1.0,0.9510279352503247,0.9748993523542799,1.0,0.9752066115702479,0.9874476987447699,cv_sift_heq,BF,CV_MAGSAC,100,50,1000,0.1,True
163,0.9920742608242609,0.287749022410107,0.44610596236220235,1.0,0.8415408783553038,0.9139529708478601,1.0,0.9173553719008265,0.956896551724138,vlfeat_sift_heq,BF,CV_MAGSAC,100,100,500,0.2,True
164,0.9645633566797194,0.6920029585730861,0.8058605205330278,1.0,1.0,1.0,1.0,1.0,1.0,vlfeat_sift_heq,BF,CV_MAGSAC,100,10,1000,0.05,True
165,0.9586276073445701,0.6200582286683902,0.7530376501810984,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_RANSAC,100,5,1000,0.1,True
166,0.9539677315231013,0.6567082402957748,0.7779075136509664,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_LMEDS,200,20,300,0.1,True
167,0.9558856401164483,0.7146271425836381,0.8178348956169457,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_LMEDS,200,10,1000,0.05,True
168,0.9558856401164483,0.7142425409593672,0.8175829809943799,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_LMEDS,200,10,300,0.05,True
169,0.9806845703177443,0.12055451212530585,0.2147144099920461,1.0,0.6694214876033058,0.801980198019802,1.0,0.8181818181818182,0.9,sila,BF,CV_RHO,100,50,500,0.5,True
170,0.9580721937801322,0.6521662024712213,0.7760618623496393,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_RHO,200,20,1000,0.1,True
171,0.9558302150864236,0.6221546919603933,0.7537134865839209,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_LMEDS,100,10,300,0.1,True
172,0.9596477401415828,0.7078683483313207,0.8147498731673497,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_RHO,200,20,1000,0.05,True
173,0.9620899351359086,0.7124142395681596,0.8186382332037587,1.0,1.0,1.0,1.0,1.0,1.0,cv_sift_heq,BF,CV_MAGSAC,200,20,500,0.05,True
174,0.9852430572727601,0.12264004071769992,0.21812815608421338,1.0,0.6967420258179085,0.8212704291119877,1.0,0.8347107438016529,0.9099099099099098,cv_sift_heq,BF,CV_MAGSAC,100,50,500,0.5,True
175,0.9873875138106104,0.5262573141152259,0.6865810148090329,1.0,0.9510279352503247,0.9748993523542799,1.0,0.9752066115702479,0.9874476987447699,vlfeat_sift_heq,BF,CV_MAGSAC,100,50,500,0.1,True
176,0.9657337789037646,0.7280919680500144,0.8302424366366734,1.0,1.0,1.0,1.0,1.0,1.0,vlfeat_sift_heq,BF,CV_MAGSAC,200,20,300,0.01,True
177,0.9620899351359086,0.7124142395681596,0.8186382332037587,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_MAGSAC,200,5,1000,0.05,True
178,0.9586276073445701,0.6200582286683902,0.7530376501810984,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_RANSAC,100,10,300,0.1,True
179,0.9641939305952597,0.6525390035654771,0.7783278653145301,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_MAGSAC,100,10,1000,0.1,True
180,0.9639561143007986,0.6767880757856959,0.7952415832782584,1.0,1.0,1.0,1.0,1.0,1.0,vlfeat_sift_heq,BF,CV_MAGSAC,100,20,1000,0.1,True
181,0.9658385770867318,0.6808105608862131,0.7986559956560263,1.0,1.0,1.0,1.0,1.0,1.0,cv_sift_heq,BF,CV_MAGSAC,100,10,300,0.05,True
182,0.9566125602945623,0.6549963786280427,0.7775804013123917,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_RANSAC,200,20,1000,0.1,True
183,0.9636245792156366,0.6492636298643614,0.7758087493056135,1.0,1.0,1.0,1.0,1.0,1.0,vlfeat_sift_heq,BF,CV_MAGSAC,40,10,300,0.01,True
184,0.9641939305952597,0.6525390035654771,0.7783278653145301,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_MAGSAC,100,5,500,0.1,True
185,0.9566125602945623,0.6549963786280427,0.7775804013123917,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_RANSAC,200,10,500,0.1,True
186,0.9603663254622771,0.677324671581619,0.7943864955793585,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_RANSAC,100,20,500,0.05,True
187,0.9656835339535876,0.725790522776488,0.8287256362651589,1.0,1.0,1.0,1.0,1.0,1.0,vlfeat_sift_heq,BF,CV_MAGSAC,200,20,500,0.05,True
188,0.9631382351115145,0.6743718866490325,0.7932938429933561,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_RHO,100,10,1000,0.05,True
189,0.9761257237866724,0.4262395525398574,0.593373778933469,1.0,0.9510279352503247,0.9748993523542799,1.0,0.9752066115702479,0.9874476987447699,sila,BF,CV_RHO,100,50,500,0.2,True
190,0.9643181446109833,0.7365834159952824,0.8352050107010457,1.0,1.0,1.0,1.0,1.0,1.0,vlfeat_sift_heq,BF,CV_MAGSAC,400,10,300,0.01,True
191,0.9620899351359086,0.7124142395681596,0.8186382332037587,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_MAGSAC,200,10,500,0.05,True
192,0.9539677315231013,0.6570928419200457,0.7781772804070854,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_LMEDS,200,10,500,0.1,True
193,0.9583650780915343,0.7111206004123786,0.8164348559820372,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_RANSAC,200,10,300,0.05,True
194,0.9658385770867318,0.6808105608862131,0.7986559956560263,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_MAGSAC,100,20,300,0.05,True
195,0.9645633566797194,0.6920029585730861,0.8058605205330278,1.0,1.0,1.0,1.0,1.0,1.0,vlfeat_sift_heq,BF,CV_MAGSAC,100,10,300,0.05,True
196,0.9641939305952597,0.6525390035654771,0.7783278653145301,1.0,1.0,1.0,1.0,1.0,1.0,cv_sift_heq,BF,CV_MAGSAC,100,20,1000,0.1,True
197,0.9920180070906546,0.2616268775700579,0.4140543735535463,1.0,0.8264462809917353,0.9049773755656106,1.0,0.9090909090909091,0.9523809523809523,cv_sift_heq,BF,CV_MAGSAC,100,100,500,0.2,True
198,0.9558302150864236,0.6221546919603933,0.7537134865839209,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_LMEDS,100,20,500,0.1,True
199,0.9631382351115145,0.6743718866490325,0.7932938429933561,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_RHO,100,20,500,0.05,True
200,0.9656835339535876,0.725790522776488,0.8287256362651589,1.0,1.0,1.0,1.0,1.0,1.0,vlfeat_sift_heq,BF,CV_MAGSAC,200,20,1000,0.05,True
201,0.9873875138106104,0.5262573141152259,0.6865810148090329,1.0,0.9510279352503247,0.9748993523542799,1.0,0.9752066115702479,0.9874476987447699,vlfeat_sift_heq,BF,CV_MAGSAC,100,50,1000,0.1,True
202,0.9586276073445701,0.6200582286683902,0.7530376501810984,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_RANSAC,100,20,500,0.1,True
203,0.9629006482319458,0.6352475791661367,0.7654863238345713,1.0,1.0,1.0,1.0,1.0,1.0,vlfeat_sift_heq,BF,CV_MAGSAC,40,10,300,0.1,True
204,0.9596477401415828,0.7074837467070496,0.8144950582124831,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_RHO,200,10,300,0.05,True
205,0.9879775593785634,0.4498315459489995,0.6181953796946218,1.0,0.9510279352503247,0.9748993523542799,1.0,0.9752066115702479,0.9874476987447699,cv_sift_heq,BF,CV_MAGSAC,100,50,500,0.2,True
206,0.9577716727886055,0.6804466121286076,0.7956357170982132,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_LMEDS,100,20,1000,0.05,True
207,0.9539677315231013,0.6570928419200457,0.7781772804070854,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_LMEDS,200,20,1000,0.1,True
