,relationship_precision,relationship_recall,relationship_quality,grouping_precision,grouping_recall,grouping_quality,global_precision,global_recall,global_quality,desc,matching,alignment,rank_top_k,min_keypoints,max_queuesize,min_area,same_class
22,0.9104943861950586,0.5863730167444289,0.7133421957263995,0.924680553311068,0.7575817265189333,0.8328321908598838,0.9459134615384616,0.8047034764826176,0.8696132596685083,vlfeat_sift_heq,BF,CV_MAGSAC,100,5,1000,0.1,True
23,0.9712163416898791,0.10822896980023775,0.19475510800847776,0.9728412256267409,0.23506906269380046,0.3786454627784084,0.9805013927576601,0.35991820040899797,0.5265519820493643,vlfeat_sift_heq,BF,CV_MAGSAC,100,50,1000,0.5,True
24,0.9355104444015205,0.5133583028445098,0.6629338301956302,0.9400288310663484,0.7029354658337754,0.8043748796118507,0.958005249343832,0.7464212678936605,0.8390804597701148,vlfeat_sift_heq,BF,CV_MAGSAC,200,40,500,0.05,True
25,0.9104943861950586,0.5863730167444289,0.7133421957263995,0.924680553311068,0.7575817265189333,0.8328321908598838,0.9459134615384616,0.8047034764826176,0.8696132596685083,vlfeat_sift_heq,BF,CV_MAGSAC,100,10,300,0.1,True
26,0.9559793440390455,0.4793223236592299,0.6385030420675966,0.9603430334702061,0.681368164128437,0.7971525937159379,0.9728629579375848,0.7331288343558282,0.8361516034985422,vlfeat_sift_heq,BF,CV_MAGSAC,100,40,1000,0.1,True
27,0.8938120994446066,0.6192689544070347,0.7316330911029835,0.9072838780851425,0.7786225863634741,0.8380437878581578,0.9334112149532711,0.8169734151329243,0.871319520174482,vlfeat_sift_heq,BF,CV_MAGSAC,200,10,500,0.1,True
28,0.9035552555687003,0.5498864578712984,0.6836913986729053,0.918478158049076,0.7660083827983504,0.8353429385417761,0.9427890345649583,0.8087934560327198,0.8706659328563566,vlfeat_sift_heq,BF,CV_MAGSAC,400,20,100,0.01,True
29,0.8916251718266806,0.6321246935262411,0.739777966576792,0.9052793942268708,0.7804119524166439,0.8382209008047493,0.9313154831199069,0.8179959100204499,0.8709853021230267,vlfeat_sift_heq,BF,CV_MAGSAC,200,20,300,0.05,True
30,0.9080609041580605,0.5366203296917533,0.6745902561092547,0.9242127976190477,0.7067002184882321,0.800951834409835,0.945,0.7730061349693251,0.8503937007874016,vlfeat_sift_heq,BF,CV_MAGSAC,40,20,300,0.05,True
31,0.8938120994446066,0.6193749734621928,0.7317070774471092,0.9072838780851425,0.7786225863634741,0.8380437878581578,0.9334112149532711,0.8169734151329243,0.871319520174482,vlfeat_sift_heq,BF,CV_MAGSAC,200,5,500,0.1,True
